lon,lat,dist
335.5,28.5,3.444515310822918
335.5,28.5,3.5553347774827366
335.5,27.5,3.5553347774827366
335.5,27.5,3.5553347774827366
335.5,27.5,3.5553347774827366
335.5,27.5,3.5553347774827366
335.5,27.5,3.5553347774827366
335.5,27.5,3.5553347774827366
335.5,27.5,3.5553347774827366
335.5,27.5,3.6661383145395936
335.5,26.5,3.6661383145395936
335.5,26.5,3.6661383145395936
335.5,26.5,3.6661383145395936
335.5,26.5,3.6661383145395936
335.5,26.5,3.6661383145395936
335.5,26.5,3.6661383145395936
335.5,26.5,3.6661383145395936
335.5,26.5,3.7769263246407476
335.5,25.5,3.7769263246407476
335.5,25.5,3.7769263246407476
335.5,25.5,3.7769263246407476
335.5,25.5,3.7769263246407476
335.5,25.5,3.7769263246407476
335.5,25.5,3.7769263246407476
335.5,25.5,3.7769263246407476
335.5,25.5,3.887699229063499
335.5,24.5,3.887699229063499
335.5,24.5,3.887699229063499
335.5,24.5,3.887699229063499
335.5,24.5,3.887699229063499
335.5,24.5,3.887699229063499
335.5,24.5,3.887699229063499
335.5,24.5,3.887699229063499
335.5,24.5,3.99845746719709
335.5,23.5,3.99845746719709
335.5,23.5,3.99845746719709
335.5,23.5,3.99845746719709
335.5,23.5,3.99845746719709
335.5,23.5,3.99845746719709
335.5,23.5,3.99845746719709
335.5,23.5,3.99845746719709
335.5,23.5,4.109201496003958
335.5,22.5,4.109201496003958
335.5,22.5,4.109201496003958
335.5,22.5,4.109201496003958
335.5,22.5,4.109201496003958
335.5,22.5,4.109201496003958
335.5,22.5,4.109201496003958
335.5,22.5,4.109201496003958
335.5,22.5,4.219931789461006
335.5,21.5,4.219931789461006
335.5,21.5,4.219931789461006
335.5,21.5,4.219931789461006
335.5,21.5,4.219931789461006
335.5,21.5,4.219931789461006
335.5,21.5,4.219931789461006
335.5,21.5,4.219931789461006
335.5,21.5,4.330648837981588
335.5,20.5,4.330648837981588
335.5,20.5,4.330648837981588
335.5,20.5,4.330648837981588
335.5,20.5,4.330648837981588
335.5,20.5,4.330648837981588
335.5,20.5,4.330648837981588
335.5,20.5,4.330648837981588
335.5,20.5,4.441353147818909
335.5,19.5,4.441353147818909
335.5,19.5,4.441353147818909
335.5,19.5,4.441353147818909
335.5,19.5,4.441353147818909
335.5,19.5,4.441353147818909
335.5,19.5,4.441353147818909
335.5,19.5,4.441353147818909
335.5,19.5,4.552045240451559
335.5,18.5,4.552045240451559
335.5,18.5,4.552045240451559
335.5,18.5,4.552045240451559
335.5,18.5,4.552045240451559
335.5,18.5,4.552045240451559
335.5,18.5,4.552045240451559
335.5,18.5,4.552045240451559
335.5,18.5,4.662725651951926
335.5,17.5,4.662725651951926
335.5,17.5,4.662725651951926
335.5,17.5,4.662725651951926
335.5,17.5,4.662725651951926
335.5,17.5,4.662725651951926
335.5,17.5,4.662725651951926
335.5,17.5,4.662725651951926
335.5,17.5,4.7733949323382365
335.5,16.5,4.7733949323382365
335.5,16.5,4.7733949323382365
335.5,16.5,4.7733949323382365
335.5,16.5,4.7733949323382365
335.5,16.5,4.7733949323382365
335.5,16.5,4.7733949323382365
335.5,16.5,4.7733949323382365
335.5,16.5,4.884053644910972
335.5,15.5,4.884053644910972
335.5,15.5,4.884053644910972
335.5,15.5,4.884053644910972
335.5,15.5,4.884053644910972
335.5,15.5,4.884053644910972
335.5,15.5,4.884053644910972
335.5,15.5,4.884053644910972
335.5,15.5,4.994702365574464
335.5,14.5,4.994702365574464
335.5,14.5,4.994702365574464
335.5,14.5,4.994702365574464
335.5,14.5,4.994702365574464
335.5,14.5,4.994702365574464
335.5,14.5,4.994702365574464
335.5,14.5,4.994702365574464
335.5,14.5,5.105341682144434
335.5,13.5,5.105341682144434
335.5,13.5,5.105341682144434
335.5,13.5,5.105341682144434
335.5,13.5,5.105341682144434
335.5,13.5,5.105341682144434
335.5,13.5,5.105341682144434
335.5,13.5,5.105341682144434
335.5,13.5,5.215972193642286
335.5,12.5,5.215972193642286
335.5,12.5,5.215972193642286
335.5,12.5,5.215972193642286
335.5,12.5,5.215972193642286
335.5,12.5,5.215972193642286
335.5,12.5,5.215972193642286
335.5,12.5,5.215972193642286
335.5,12.5,5.326594509576959
335.5,11.5,5.326594509576959
335.5,11.5,5.326594509576959
335.5,11.5,5.326594509576959
335.5,11.5,5.326594509576959
335.5,11.5,5.326594509576959
335.5,11.5,5.326594509576959
335.5,11.5,5.326594509576959
335.5,11.5,5.437209249215162
335.5,10.5,5.437209249215162
335.5,10.5,5.437209249215162
335.5,10.5,5.437209249215162
335.5,10.5,5.437209249215162
335.5,10.5,5.437209249215162
335.5,10.5,5.437209249215162
335.5,10.5,5.437209249215162
335.5,10.5,5.547817040840801
335.5,9.5,5.547817040840801
335.5,9.5,5.547817040840801
335.5,9.5,5.547817040840801
335.5,9.5,5.547817040840801
335.5,9.5,5.547817040840801
335.5,9.5,5.547817040840801
335.5,9.5,5.547817040840801
335.5,9.5,5.658418521004466
335.5,8.5,5.658418521004466
335.5,8.5,5.658418521004466
335.5,8.5,5.658418521004466
335.5,8.5,5.658418521004466
335.5,8.5,5.658418521004466
335.5,8.5,5.658418521004466
335.5,8.5,5.658418521004466
335.5,8.5,5.769014333763788
335.5,7.5,5.769014333763788
335.5,7.5,5.769014333763788
335.5,7.5,5.769014333763788
335.5,7.5,5.769014333763788
335.5,7.5,5.769014333763788
335.5,7.5,5.769014333763788
335.5,7.5,5.769014333763788
335.5,7.5,5.879605129915518
335.5,6.5,5.879605129915518
335.5,6.5,5.879605129915518
335.5,6.5,5.879605129915518
335.5,6.5,5.879605129915518
335.5,6.5,5.879605129915518
335.5,6.5,5.879605129915518
335.5,6.5,5.879605129915518
335.5,6.5,5.990191566220219
335.5,5.5,5.990191566220219
335.5,5.5,5.990191566220219
335.5,5.5,5.990191566220219
335.5,5.5,5.990191566220219
335.5,5.5,5.990191566220219
335.5,5.5,5.990191566220219
335.5,5.5,5.990191566220219
335.5,5.5,6.100774304620378
335.5,4.5,6.100774304620378
335.5,4.5,6.100774304620378
335.5,4.5,6.100774304620378
335.5,4.5,6.100774304620378
335.5,4.5,6.100774304620378
335.5,4.5,6.100774304620378
335.5,4.5,6.100774304620378
335.5,4.5,6.2113540114528405
335.5,3.5,6.2113540114528405
335.5,3.5,6.2113540114528405
335.5,3.5,6.2113540114528405
335.5,3.5,6.2113540114528405
335.5,3.5,6.2113540114528405
335.5,3.5,6.2113540114528405
335.5,3.5,6.2113540114528405
335.5,3.5,6.321931356656421
335.5,2.5,6.321931356656421
335.5,2.5,6.321931356656421
335.5,2.5,6.321931356656421
335.5,2.5,6.321931356656421
335.5,2.5,6.321931356656421
335.5,2.5,6.321931356656421
335.5,2.5,6.321931356656421
335.5,2.5,6.432507012975568
335.5,1.5,6.432507012975568
335.5,1.5,6.432507012975568
335.5,1.5,6.432507012975568
335.5,1.5,6.432507012975568
335.5,1.5,6.432507012975568
335.5,1.5,6.432507012975568
335.5,1.5,6.432507012975568
335.5,1.5,6.543081655160952
335.5,0.5,6.543081655160952
335.5,0.5,6.543081655160952
335.5,0.5,6.543081655160952
335.5,0.5,6.543081655160952
335.5,0.5,6.543081655160952
335.5,0.5,6.543081655160952
335.5,0.5,6.543081655160952
335.5,0.5,6.653655959167853
335.5,-0.5,6.653655959167853
335.5,-0.5,6.653655959167853
335.5,-0.5,6.653655959167853
335.5,-0.5,6.653655959167853
335.5,-0.5,6.653655959167853
335.5,-0.5,6.653655959167853
335.5,-0.5,6.653655959167853
335.5,-0.5,6.764230601353237
335.5,-1.5,6.764230601353237
335.5,-1.5,6.764230601353237
335.5,-1.5,6.764230601353237
335.5,-1.5,6.764230601353237
335.5,-1.5,6.764230601353237
335.5,-1.5,6.764230601353237
335.5,-1.5,6.764230601353237
335.5,-1.5,6.874806257672384
335.5,-2.5,6.874806257672384
335.5,-2.5,6.874806257672384
335.5,-2.5,6.874806257672384
335.5,-2.5,6.874806257672384
335.5,-2.5,6.874806257672384
335.5,-2.5,6.874806257672384
335.5,-2.5,6.874806257672384
335.5,-2.5,6.985383602875965
335.5,-3.5,6.985383602875965
335.5,-3.5,6.985383602875965
335.5,-3.5,6.985383602875965
335.5,-3.5,6.985383602875965
335.5,-3.5,6.985383602875965
335.5,-3.5,6.985383602875965
335.5,-3.5,6.985383602875965
335.5,-3.5,7.095963309708426
335.5,-4.5,7.095963309708426
335.5,-4.5,7.095963309708426
335.5,-4.5,7.095963309708426
335.5,-4.5,7.095963309708426
335.5,-4.5,7.095963309708426
335.5,-4.5,7.095963309708426
335.5,-4.5,7.095963309708426
335.5,-4.5,7.206546048108586
335.5,-5.5,7.206546048108586
335.5,-5.5,7.206546048108586
335.5,-5.5,7.206546048108586
335.5,-5.5,7.206546048108586
335.5,-5.5,7.206546048108586
335.5,-5.5,7.206546048108586
335.5,-5.5,7.206546048108586
335.5,-5.5,7.317132484413287
335.5,-6.5,7.317132484413287
335.5,-6.5,7.317132484413287
335.5,-6.5,7.317132484413287
335.5,-6.5,7.317132484413287
335.5,-6.5,7.317132484413287
335.5,-6.5,7.317132484413287
335.5,-6.5,7.317132484413287
335.5,-6.5,7.427723280565018
335.5,-7.5,7.427723280565018
335.5,-7.5,7.427723280565018
335.5,-7.5,7.427723280565018
335.5,-7.5,7.427723280565018
335.5,-7.5,7.427723280565018
335.5,-7.5,7.427723280565018
335.5,-7.5,7.427723280565018
335.5,-7.5,7.538319093324338
335.5,-8.5,7.538319093324338
335.5,-8.5,7.538319093324338
335.5,-8.5,7.538319093324338
335.5,-8.5,7.538319093324338
335.5,-8.5,7.538319093324338
335.5,-8.5,7.538319093324338
335.5,-8.5,7.538319093324338
335.5,-8.5,7.648920573488004
335.5,-9.5,7.648920573488004
335.5,-9.5,7.648920573488004
335.5,-9.5,7.648920573488004
335.5,-9.5,7.648920573488004
335.5,-9.5,7.648920573488004
335.5,-9.5,7.648920573488004
335.5,-9.5,7.648920573488004
335.5,-9.5,7.759528365113644
335.5,-10.5,7.759528365113644
335.5,-10.5,7.759528365113644
335.5,-10.5,7.759528365113644
335.5,-10.5,7.759528365113644
335.5,-10.5,7.759528365113644
335.5,-10.5,7.759528365113644
335.5,-10.5,7.759528365113644
335.5,-10.5,7.870143104751846
335.5,-11.5,7.870143104751846
335.5,-11.5,7.870143104751846
335.5,-11.5,7.870143104751846
335.5,-11.5,7.870143104751846
335.5,-11.5,7.870143104751846
335.5,-11.5,7.870143104751846
335.5,-11.5,7.870143104751846
335.5,-11.5,7.980765420686519
335.5,-12.5,7.980765420686519
335.5,-12.5,7.980765420686519
335.5,-12.5,7.980765420686519
335.5,-12.5,7.980765420686519
335.5,-12.5,7.980765420686519
335.5,-12.5,7.980765420686519
335.5,-12.5,7.980765420686519
335.5,-12.5,8.091395932184371
335.5,-13.5,8.091395932184371
335.5,-13.5,8.091395932184371
335.5,-13.5,8.091395932184371
335.5,-13.5,8.091395932184371
335.5,-13.5,8.091395932184371
335.5,-13.5,8.091395932184371
335.5,-13.5,8.091395932184371
335.5,-13.5,8.202035248754342
335.5,-14.5,8.202035248754342
335.5,-14.5,8.202035248754342
335.5,-14.5,8.202035248754342
335.5,-14.5,8.202035248754342
335.5,-14.5,8.202035248754342
335.5,-14.5,8.202035248754342
335.5,-14.5,8.202035248754342
335.5,-14.5,8.312683969417833
335.5,-15.5,8.312683969417833
335.5,-15.5,8.312683969417833
335.5,-15.5,8.312683969417833
335.5,-15.5,8.312683969417833
335.5,-15.5,8.312683969417833
335.5,-15.5,8.312683969417833
335.5,-15.5,8.312683969417833
335.5,-15.5,8.423342681990569
335.5,-16.5,8.423342681990569
335.5,-16.5,8.423342681990569
335.5,-16.5,8.423342681990569
335.5,-16.5,8.423342681990569
335.5,-16.5,8.423342681990569
335.5,-16.5,8.423342681990569
335.5,-16.5,8.423342681990569
335.5,-16.5,8.534011962376878
335.5,-17.5,8.534011962376878
335.5,-17.5,8.534011962376878
335.5,-17.5,8.534011962376878
335.5,-17.5,8.534011962376878
335.5,-17.5,8.534011962376878
335.5,-17.5,8.534011962376878
335.5,-17.5,8.534011962376878
335.5,-17.5,8.644692373877247
335.5,-18.5,8.644692373877247
335.5,-18.5,8.644692373877247
335.5,-18.5,8.644692373877247
335.5,-18.5,8.644692373877247
335.5,-18.5,8.644692373877247
335.5,-18.5,8.644692373877247
335.5,-18.5,8.644692373877247
335.5,-18.5,8.755384466509897
335.5,-19.5,8.755384466509897
335.5,-19.5,8.755384466509897
335.5,-19.5,8.755384466509897
335.5,-19.5,8.755384466509897
335.5,-19.5,8.755384466509897
335.5,-19.5,8.755384466509897
335.5,-19.5,8.755384466509897
335.5,-19.5,8.866088776347217
335.5,-20.5,8.866088776347217
335.5,-20.5,8.866088776347217
335.5,-20.5,8.866088776347217
335.5,-20.5,8.866088776347217
335.5,-20.5,8.866088776347217
335.5,-20.5,8.866088776347217
335.5,-20.5,8.866088776347217
335.5,-20.5,8.9768058248678
335.5,-21.5,8.9768058248678
335.5,-21.5,8.9768058248678
335.5,-21.5,8.9768058248678
335.5,-21.5,8.9768058248678
335.5,-21.5,8.9768058248678
335.5,-21.5,8.9768058248678
335.5,-21.5,8.9768058248678
335.5,-21.5,9.087536118324847
335.5,-22.5,9.087536118324847
335.5,-22.5,9.087536118324847
335.5,-22.5,9.087536118324847
335.5,-22.5,9.087536118324847
335.5,-22.5,9.087536118324847
335.5,-22.5,9.087536118324847
335.5,-22.5,9.087536118324847
335.5,-22.5,9.198280147131715
335.5,-23.5,9.198280147131715
335.5,-23.5,9.198280147131715
335.5,-23.5,9.198280147131715
335.5,-23.5,9.198280147131715
335.5,-23.5,9.198280147131715
335.5,-23.5,9.198280147131715
335.5,-23.5,9.198280147131715
335.5,-23.5,9.309038385265307
335.5,-24.5,9.309038385265307
335.5,-24.5,9.309038385265307
335.5,-24.5,9.309038385265307
335.5,-24.5,9.309038385265307
335.5,-24.5,9.309038385265307
335.5,-24.5,9.309038385265307
335.5,-24.5,9.309038385265307
335.5,-24.5,9.419811289688058
335.5,-25.5,9.419811289688058
335.5,-25.5,9.419811289688058
335.5,-25.5,9.419811289688058
335.5,-25.5,9.419811289688058
335.5,-25.5,9.419811289688058
335.5,-25.5,9.419811289688058
335.5,-25.5,9.419811289688058
335.5,-25.5,9.53059929978921
335.5,-26.5,9.53059929978921
335.5,-26.5,9.53059929978921
335.5,-26.5,9.53059929978921
335.5,-26.5,9.53059929978921
335.5,-26.5,9.53059929978921
335.5,-26.5,9.53059929978921
335.5,-26.5,9.53059929978921
335.5,-26.5,9.64140283684607
335.5,-27.5,9.64140283684607
335.5,-27.5,9.64140283684607
335.5,-27.5,9.64140283684607
335.5,-27.5,9.64140283684607
335.5,-27.5,9.64140283684607
335.5,-27.5,9.64140283684607
335.5,-27.5,9.64140283684607
335.5,-27.5,9.752222303505887
335.5,-28.5,9.752222303505887
335.5,-28.5,9.752222303505887
335.5,-28.5,9.752222303505887
335.5,-28.5,9.752222303505887
335.5,-28.5,9.752222303505887
335.5,-28.5,9.752222303505887
335.5,-28.5,9.752222303505887
335.5,-28.5,9.863058083289092
335.5,-29.5,9.863058083289092
335.5,-29.5,9.863058083289092
335.5,-29.5,9.863058083289092
335.5,-29.5,9.863058083289092
335.5,-29.5,9.863058083289092
335.5,-29.5,9.863058083289092
335.5,-29.5,9.863058083289092
335.5,-29.5,9.973910540114417
335.5,-30.5,9.973910540114417
335.5,-30.5,9.973910540114417
335.5,-30.5,9.973910540114417
335.5,-30.5,9.973910540114417
335.5,-30.5,9.973910540114417
335.5,-30.5,9.973910540114417
335.5,-30.5,9.973910540114417
335.5,-30.5,10.084780017846608
335.5,-31.5,10.084780017846608
335.5,-31.5,10.084780017846608
335.5,-31.5,10.084780017846608
335.5,-31.5,10.084780017846608
335.5,-31.5,10.084780017846608
335.5,-31.5,10.084780017846608
335.5,-31.5,10.084780017846608
335.5,-31.5,10.195666839867252
335.5,-32.5,10.195666839867252
335.5,-32.5,10.195666839867252
335.5,-32.5,10.195666839867252
335.5,-32.5,10.195666839867252
335.5,-32.5,10.195666839867252
335.5,-32.5,10.195666839867252
335.5,-32.5,10.195666839867252
335.5,-32.5,10.306571308669344
335.5,-33.5,10.306571308669344
335.5,-33.5,10.306571308669344
335.5,-33.5,10.306571308669344
335.5,-33.5,10.306571308669344
335.5,-33.5,10.306571308669344
335.5,-33.5,10.306571308669344
335.5,-33.5,10.306571308669344
335.5,-33.5,10.417493705476117
335.5,-34.5,10.417493705476117
335.5,-34.5,10.417493705476117
335.5,-34.5,10.417493705476117
335.5,-34.5,10.417493705476117
335.5,-34.5,10.417493705476117
335.5,-34.5,10.417493705476117
335.5,-34.5,10.417493705476117
335.5,-34.5,10.528434289884638
335.5,-35.5,10.528434289884638
335.5,-35.5,10.528434289884638
335.5,-35.5,10.528434289884638
335.5,-35.5,10.528434289884638
335.5,-35.5,10.528434289884638
335.5,-35.5,10.528434289884638
335.5,-35.5,10.528434289884638
335.5,-35.5,10.639393299534726
335.5,-36.5,10.639393299534726
335.5,-36.5,10.639393299534726
335.5,-36.5,10.639393299534726
335.5,-36.5,10.639393299534726
335.5,-36.5,10.639393299534726
335.5,-36.5,10.639393299534726
335.5,-36.5,10.639393299534726
335.5,-36.5,10.750370949803607
335.5,-37.5,10.750370949803607
335.5,-37.5,10.750370949803607
335.5,-37.5,10.750370949803607
335.5,-37.5,10.750370949803607
335.5,-37.5,10.750370949803607
335.5,-37.5,10.750370949803607
335.5,-37.5,10.750370949803607
335.5,-37.5,10.861367433526793
335.5,-38.5,10.861367433526793
335.5,-38.5,10.861367433526793
335.5,-38.5,10.861367433526793
335.5,-38.5,10.861367433526793
335.5,-38.5,10.861367433526793
335.5,-38.5,10.861367433526793
335.5,-38.5,10.861367433526793
335.5,-38.5,10.972382920745593
335.5,-39.5,10.972382920745593
335.5,-39.5,10.972382920745593
335.5,-39.5,10.972382920745593
335.5,-39.5,10.972382920745593
335.5,-39.5,10.972382920745593
335.5,-39.5,10.972382920745593
335.5,-39.5,10.972382920745593
335.5,-39.5,11.083417558481637
335.5,-40.5,11.083417558481637
335.5,-40.5,11.083417558481637
335.5,-40.5,11.083417558481637
335.5,-40.5,11.083417558481637
335.5,-40.5,11.083417558481637
335.5,-40.5,11.083417558481637
335.5,-40.5,11.083417558481637
335.5,-40.5,11.1944714705388
335.5,-41.5,11.1944714705388
335.5,-41.5,11.1944714705388
335.5,-41.5,11.1944714705388
335.5,-41.5,11.1944714705388
335.5,-41.5,11.1944714705388
335.5,-41.5,11.1944714705388
335.5,-41.5,11.1944714705388
335.5,-41.5,11.30554475733284
335.5,-42.5,11.30554475733284
335.5,-42.5,11.30554475733284
335.5,-42.5,11.30554475733284
335.5,-42.5,11.30554475733284
335.5,-42.5,11.30554475733284
335.5,-42.5,11.30554475733284
335.5,-42.5,11.30554475733284
335.5,-42.5,11.416637495749036
335.5,-43.5,11.416637495749036
335.5,-43.5,11.416637495749036
335.5,-43.5,11.416637495749036
335.5,-43.5,11.416637495749036
335.5,-43.5,11.416637495749036
335.5,-43.5,11.416637495749036
335.5,-43.5,11.416637495749036
335.5,-43.5,11.527749739028168
335.5,-44.5,11.527749739028168
335.5,-44.5,11.527749739028168
335.5,-44.5,11.527749739028168
335.5,-44.5,11.527749739028168
335.5,-44.5,11.527749739028168
335.5,-44.5,11.527749739028168
335.5,-44.5,11.527749739028168
335.5,-44.5,11.638881516680973
